SO HD,NGAY,MA KH,TEN KH,MA NV,Tên NV,MÃ HH,TÊN SP,SL,ĐƠN GIÁ,THÀNH TIỀN,(+VAT),NHÃN HÀNG,CỬA HÀNG,HỆ THỐNG,20230430
23040002087,03/04/2023,COOP_TTAM,Công Ty TNHH Thương Mại Dịch Vụ Saigon Co.op Toàn Tâm,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,12600,252000,277200,FUJITSU,COOP LY THUONG KIET,COOP MART,20230430
23040002087,03/04/2023,COOP_TTAM,Công Ty TNHH Thương Mại Dịch Vụ Saigon Co.op Toàn Tâm,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,12600,252000,277200,FUJITSU,COOP LY THUONG KIET,COOP MART,20230430
23040002088,03/04/2023,COOP_PVD,Công Ty TNHH  Saigon Co-op Fairprice ,NV0121,Quý Hằng ,6010013,Pin Fujitsu - LR6(4B+2B) FU-W-FI-AA       (3005),20,39000,780000,858000.0000000001,FUJITSU,COOP EXTRA PHAM VAN DONG,COOP EXTRA,20230430
23040002088,03/04/2023,COOP_PVD,Công Ty TNHH  Saigon Co-op Fairprice ,NV0121,Quý Hằng ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),20,39000,780000,858000.0000000001,FUJITSU,COOP EXTRA PHAM VAN DONG,COOP EXTRA,20230430
23040002088,03/04/2023,COOP_PVD,Công Ty TNHH  Saigon Co-op Fairprice ,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),40,12600,504000,554400,FUJITSU,COOP EXTRA PHAM VAN DONG,COOP EXTRA,20230430
23040002088,03/04/2023,COOP_PVD,Công Ty TNHH  Saigon Co-op Fairprice ,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),40,12600,504000,554400,FUJITSU,COOP EXTRA PHAM VAN DONG,COOP EXTRA,20230430
23040002088,03/04/2023,COOP_PVD,Công Ty TNHH  Saigon Co-op Fairprice ,NV0121,Quý Hằng ,6050005,Pin Fujitsu - R14(2B) F-GP - C       (1118),5,15300,76500,84150,FUJITSU,COOP EXTRA PHAM VAN DONG,COOP EXTRA,20230430
23040002089,03/04/2023,COOP_SVH,Công Ty TNHH  Saigon Co-op Fairprice ,NV0121,Quý Hằng ,6010013,Pin Fujitsu - LR6(4B+2B) FU-W-FI-AA       (3005),30,39000,1170000,1287000,FUJITSU,COOP EXTRA SU VAN HANH,COOP EXTRA,20230430
23040002089,03/04/2023,COOP_SVH,Công Ty TNHH  Saigon Co-op Fairprice ,NV0121,Quý Hằng ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),30,39000,1170000,1287000,FUJITSU,COOP EXTRA SU VAN HANH,COOP EXTRA,20230430
23040002089,03/04/2023,COOP_SVH,Công Ty TNHH  Saigon Co-op Fairprice ,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),30,12600,378000,415800.00000000006,FUJITSU,COOP EXTRA SU VAN HANH,COOP EXTRA,20230430
23040002089,03/04/2023,COOP_SVH,Công Ty TNHH  Saigon Co-op Fairprice ,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),30,12600,378000,415800.00000000006,FUJITSU,COOP EXTRA SU VAN HANH,COOP EXTRA,20230430
23040002089,03/04/2023,COOP_SVH,Công Ty TNHH  Saigon Co-op Fairprice ,NV0121,Quý Hằng ,6050005,Pin Fujitsu - R14(2B) F-GP - C       (1118),5,15300,76500,84150,FUJITSU,COOP EXTRA SU VAN HANH,COOP EXTRA,20230430
23040002090,03/04/2023,COOP_TPHONG,Công Ty TNHH Saigon Co-op Fairprice,NV0121,Quý Hằng ,6010013,Pin Fujitsu - LR6(4B+2B) FU-W-FI-AA       (3005),40,39000,1560000,1716000.0000000002,FUJITSU,COOP EXTRA TAN PHONG,COOP EXTRA,20230430
23040002090,03/04/2023,COOP_TPHONG,Công Ty TNHH Saigon Co-op Fairprice,NV0121,Quý Hằng ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),40,39000,1560000,1716000.0000000002,FUJITSU,COOP EXTRA TAN PHONG,COOP EXTRA,20230430
23040002090,03/04/2023,COOP_TPHONG,Công Ty TNHH Saigon Co-op Fairprice,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),40,12600,504000,554400,FUJITSU,COOP EXTRA TAN PHONG,COOP EXTRA,20230430
23040002090,03/04/2023,COOP_TPHONG,Công Ty TNHH Saigon Co-op Fairprice,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),40,12600,504000,554400,FUJITSU,COOP EXTRA TAN PHONG,COOP EXTRA,20230430
23040002090,03/04/2023,COOP_TPHONG,Công Ty TNHH Saigon Co-op Fairprice,NV0121,Quý Hằng ,6050005,Pin Fujitsu - R14(2B) F-GP - C       (1118),30,15300,459000,504900.00000000006,FUJITSU,COOP EXTRA TAN PHONG,COOP EXTRA,20230430
23040002091,03/04/2023,COOP_LTRUNG,Công Ty TNHH Saigon Co-op Fairprice                                                                ,NV0121,Quý Hằng ,6010013,Pin Fujitsu - LR6(4B+2B) FU-W-FI-AA       (3005),10,39000,390000,429000.00000000006,FUJITSU,COOP EXTRA LINH TRUNG,COOP EXTRA,20230430
23040002091,03/04/2023,COOP_LTRUNG,Công Ty TNHH Saigon Co-op Fairprice                                                                ,NV0121,Quý Hằng ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),20,39000,780000,858000.0000000001,FUJITSU,COOP EXTRA LINH TRUNG,COOP EXTRA,20230430
23040002091,03/04/2023,COOP_LTRUNG,Công Ty TNHH Saigon Co-op Fairprice                                                                ,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,12600,252000,277200,FUJITSU,COOP EXTRA LINH TRUNG,COOP EXTRA,20230430
23040002092,03/04/2023,COOP_BTRIEU,Công Ty TNHH MTV Co.opmart Bình Triệu,NV0121,Quý Hằng ,6010013,Pin Fujitsu - LR6(4B+2B) FU-W-FI-AA       (3005),20,39000,780000,858000.0000000001,FUJITSU,COOP BINH TRIEU,COOP MART,20230430
23040002092,03/04/2023,COOP_BTRIEU,Công Ty TNHH MTV Co.opmart Bình Triệu,NV0121,Quý Hằng ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),20,39000,780000,858000.0000000001,FUJITSU,COOP BINH TRIEU,COOP MART,20230430
23040002092,03/04/2023,COOP_BTRIEU,Công Ty TNHH MTV Co.opmart Bình Triệu,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,12600,252000,277200,FUJITSU,COOP BINH TRIEU,COOP MART,20230430
23040002092,03/04/2023,COOP_BTRIEU,Công Ty TNHH MTV Co.opmart Bình Triệu,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,12600,252000,277200,FUJITSU,COOP BINH TRIEU,COOP MART,20230430
23040002092,03/04/2023,COOP_BTRIEU,Công Ty TNHH MTV Co.opmart Bình Triệu,NV0121,Quý Hằng ,6050005,Pin Fujitsu - R14(2B) F-GP - C       (1118),20,15300,306000,336600,FUJITSU,COOP BINH TRIEU,COOP MART,20230430
23040002093,03/04/2023,COOP_PNHUAN,Công Ty TNHH Một Thành Viên Sài Gòn Co.op Phú Nhuận,NV0121,Quý Hằng ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),24,12600,302400,332640,FUJITSU,COOP NGUYEN KIEM,COOP MART,20230430
23040002093,03/04/2023,COOP_PNHUAN,Công Ty TNHH Một Thành Viên Sài Gòn Co.op Phú Nhuận,NV0121,Quý Hằng ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),24,12600,302400,332640,FUJITSU,COOP NGUYEN KIEM,COOP MART,20230430
23040002093,03/04/2023,COOP_PNHUAN,Công Ty TNHH Một Thành Viên Sài Gòn Co.op Phú Nhuận,NV0121,Quý Hằng ,6050005,Pin Fujitsu - R14(2B) F-GP - C       (1118),24,15300,367200,403920.00000000006,FUJITSU,COOP NGUYEN KIEM,COOP MART,20230430
23040002094,03/04/2023,COOP_CQUYNH,Công Ty TNHH Một Thành Viên Sài Gòn Co.op Cống Quỳnh,NV0121,Quý Hằng ,6010013,Pin Fujitsu - LR6(4B+2B) FU-W-FI-AA       (3005),24,39000,936000,1029600.0000000001,FUJITSU,COOP CONG QUYNH,COOP MART,20230430
